"#1 - Archives uniquement","0.1","EDT","2018","1","280","273"
"#13 - Plis >1 C5 mécanisable-fenêtres","0.0055","CECURITY - MISE SOUS PLI","2016","8","974","1016"
"#14 - Fourniture C4 à fenêtres","0.099","CECURITY - MISE SOUS PLI","2016","8","132","132"
"#15 - Pli manuel C4 à fenêtres","0.44","CECURITY - MISE SOUS PLI","2016","8","132","132"
"#16 - Fourniture C4 à soufflet avec imp.adresse","0.55","CECURITY - MISE SOUS PLI","2016","8","2","2"
"#17 - Pli manuel C4 à soufflet","0.44","CECURITY - MISE SOUS PLI","2016","8","2","2"
"#18 - Timbres","1","CECURITY - AFFRANCHISSEMENT","2016","8","447","447"
"#26 - Logistique courrier industriel (par enveloppe)","0.011","CECURITY - AFFRANCHISSEMENT","2016","8","230","230"
"#19 - Dépôt La Poste","11.5","CECURITY - AFFRANCHISSEMENT","2016","8","4","4"
"#20 - Gestion des PND","3","CECURITY - AFFRANCHISSEMENT","2016","8","8","8"
"#21 - Livraison par coursier intramuros","79","CECURITY - AFFRANCHISSEMENT","2016","8","0","0"
"#22 - Livraison par coursier 77a-78a-91a-95a","79","CECURITY - AFFRANCHISSEMENT","2016","8","0","0"
"#23 - Livraison par coursier 77b-78b-91b-95b","79","CECURITY - AFFRANCHISSEMENT","2016","8","0","0"
"#24 - Livraison par coursier 92-93-94","79","CECURITY - AFFRANCHISSEMENT","2016","8","2","2"
"#1 - Archives uniquement","0.1","EDT","2016","9","111","111"
"#2 - Original PFP vers Annonceur avec archivage","0.2","EDT","2016","9","0","0"
"#3 - Original PDF vers Editique avec archivage","0.13","EDT","2016","9","1330","1329"
"#4 - Copie PFP vers Agence sans archivage","0.1","EDT","2016","9","492","492"
"#5 - Copie PDF vers Editique sans archivage","0.03","EDT","2016","9","423","424"
"#6 - Copie PDF vers Agence sans archivage","0.03","EDT","2016","9","340","340"
"#7 - Composition  & Personnalisation N&B","0.044","CECURITY - IMPRESSION","2016","9","6528","6528"
"#8 - Traitement forfait (prise en charge Laser) 12 envois","60","CECURITY - IMPRESSION","2016","9","1","1"
"#9 - Papier Blanc 80 gr","0.01","CECURITY - IMPRESSION","2016","9","3264","3264"
"#10 - Traitement/Tri Regroupement","0.011","CECURITY - IMPRESSION","2016","9","6528","6528"
"#11 - Fournitures C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2016","9","319","319"
"#12 - 1er pli C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2016","9","319","319"
"#13 - Plis >1 C5 mécanisable-fenêtres","0.0055","CECURITY - MISE SOUS PLI","2016","9","1173","1173"
"#14 - Fourniture C4 à fenêtres","0.099","CECURITY - MISE SOUS PLI","2016","9","137","137"
"#15 - Pli manuel C4 à fenêtres","0.44","CECURITY - MISE SOUS PLI","2016","9","137","137"
"#16 - Fourniture C4 à soufflet avec imp.adresse","0.55","CECURITY - MISE SOUS PLI","2016","9","3","3"
"#17 - Pli manuel C4 à soufflet","0.44","CECURITY - MISE SOUS PLI","2016","9","3","3"
"#18 - Timbres","1","CECURITY - AFFRANCHISSEMENT","2016","9","469","469"
"#26 - Logistique courrier industriel (par enveloppe)","0.011","CECURITY - AFFRANCHISSEMENT","2016","9","278","278"
"#19 - Dépôt La Poste","11.5","CECURITY - AFFRANCHISSEMENT","2016","9","6","6"
"#20 - Gestion des PND","3","CECURITY - AFFRANCHISSEMENT","2016","9","1","1"
"#21 - Livraison par coursier intramuros","79","CECURITY - AFFRANCHISSEMENT","2016","9","0","0"
"#22 - Livraison par coursier 77a-78a-91a-95a","79","CECURITY - AFFRANCHISSEMENT","2016","9","0","0"
"#23 - Livraison par coursier 77b-78b-91b-95b","79","CECURITY - AFFRANCHISSEMENT","2016","9","0","0"
"#24 - Livraison par coursier 92-93-94","79","CECURITY - AFFRANCHISSEMENT","2016","9","2","2"
"#1 - Archives uniquement","0.1","EDT","2016","10","242","242"
"#2 - Original PFP vers Annonceur avec archivage","0.2","EDT","2016","10","0","0"
"#3 - Original PDF vers Editique avec archivage","0.13","EDT","2016","10","1615","1615"
"#4 - Copie PFP vers Agence sans archivage","0.1","EDT","2016","10","648","649"
"#5 - Copie PDF vers Editique sans archivage","0.03","EDT","2016","10","506","505"
"#6 - Copie PDF vers Agence sans archivage","0.03","EDT","2016","10","386","386"
"#7 - Composition  & Personnalisation N&B","0.044","CECURITY - IMPRESSION","2016","10","7786","7786"
"#8 - Traitement forfait (prise en charge Laser) 12 envois","60","CECURITY - IMPRESSION","2016","10","1","1"
"#9 - Papier Blanc 80 gr","0.01","CECURITY - IMPRESSION","2016","10","3893","3893"
"#10 - Traitement/Tri Regroupement","0.011","CECURITY - IMPRESSION","2016","10","7786","7786"
"#11 - Fournitures C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2016","10","271","271"
"#12 - 1er pli C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2016","10","271","271"
"#13 - Plis >1 C5 mécanisable-fenêtres","0.0055","CECURITY - MISE SOUS PLI","2016","10","1005","1005"
"#14 - Fourniture C4 à fenêtres","0.099","CECURITY - MISE SOUS PLI","2016","10","177","179"
"#15 - Pli manuel C4 à fenêtres","0.44","CECURITY - MISE SOUS PLI","2016","10","177","179"
"#16 - Fourniture C4 à soufflet avec imp.adresse","0.55","CECURITY - MISE SOUS PLI","2016","10","3","1"
"#17 - Pli manuel C4 à soufflet","0.44","CECURITY - MISE SOUS PLI","2016","10","3","1"
"#18 - Timbres","1","CECURITY - AFFRANCHISSEMENT","2016","10","510","510"
"#26 - Logistique courrier industriel (par enveloppe)","0.011","CECURITY - AFFRANCHISSEMENT","2016","10","229","229"
"#19 - Dépôt La Poste","11.5","CECURITY - AFFRANCHISSEMENT","2016","10","4","4"
"#20 - Gestion des PND","3","CECURITY - AFFRANCHISSEMENT","2016","10","1","3"
"#21 - Livraison par coursier intramuros","79","CECURITY - AFFRANCHISSEMENT","2016","10","0","0"
"#22 - Livraison par coursier 77a-78a-91a-95a","79","CECURITY - AFFRANCHISSEMENT","2016","10","0","0"
"#23 - Livraison par coursier 77b-78b-91b-95b","79","CECURITY - AFFRANCHISSEMENT","2016","10","0","0"
"#24 - Livraison par coursier 92-93-94","79","CECURITY - AFFRANCHISSEMENT","2016","10","3","2"
"#1 - Archives uniquement","0.1","EDT","2016","11","151","151"
"#2 - Original PFP vers Annonceur avec archivage","0.2","EDT","2016","11","0","0"
"#3 - Original PDF vers Editique avec archivage","0.13","EDT","2016","11","1937","1937"
"#5 - Copie PDF vers Editique sans archivage","0.03","EDT","2016","11","606","576"
"#6 - Copie PDF vers Agence sans archivage","0.03","EDT","2016","11","425","455"
"#7 - Composition  & Personnalisation N&B","0.044","CECURITY - IMPRESSION","2016","11","8638","8638"
"#8 - Traitement forfait (prise en charge Laser) 12 envois","60","CECURITY - IMPRESSION","2016","11","1","1"
"#9 - Papier Blanc 80 gr","0.01","CECURITY - IMPRESSION","2016","11","4319","4319"
"#10 - Traitement/Tri Regroupement","0.011","CECURITY - IMPRESSION","2016","11","8638","8638"
"#11 - Fournitures C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2016","11","297","297"
"#12 - 1er pli C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2016","11","297","297"
"#13 - Plis >1 C5 mécanisable-fenêtres","0.0055","CECURITY - MISE SOUS PLI","2016","11","1099","1099"
"#14 - Fourniture C4 à fenêtres","0.099","CECURITY - MISE SOUS PLI","2016","11","197","197"
"#15 - Pli manuel C4 à fenêtres","0.44","CECURITY - MISE SOUS PLI","2016","11","197","197"
"#16 - Fourniture C4 à soufflet avec imp.adresse","0.55","CECURITY - MISE SOUS PLI","2016","11","2","2"
"#17 - Pli manuel C4 à soufflet","0.44","CECURITY - MISE SOUS PLI","2016","11","2","2"
"#18 - Timbres","1","CECURITY - AFFRANCHISSEMENT","2016","11","572","572"
"#26 - Logistique courrier industriel (par enveloppe)","0.011","CECURITY - AFFRANCHISSEMENT","2016","11","231","231"
"#19 - Dépôt La Poste","11.5","CECURITY - AFFRANCHISSEMENT","2016","11","4","4"
"#20 - Gestion des PND","3","CECURITY - AFFRANCHISSEMENT","2016","11","1","0"
"#21 - Livraison par coursier intramuros","79","CECURITY - AFFRANCHISSEMENT","2016","11","0","0"
"#22 - Livraison par coursier 77a-78a-91a-95a","79","CECURITY - AFFRANCHISSEMENT","2016","11","0","0"
"#23 - Livraison par coursier 77b-78b-91b-95b","79","CECURITY - AFFRANCHISSEMENT","2016","11","0","0"
"#24 - Livraison par coursier 92-93-94","79","CECURITY - AFFRANCHISSEMENT","2016","11","2","2"
"#1 - Archives uniquement","0.1","EDT","2016","12","196","196"
"#2 - Original PFP vers Annonceur avec archivage","0.2","EDT","2016","12","0","0"
"#3 - Original PDF vers Editique avec archivage","0.13","EDT","2016","12","1903","1900"
"#4 - Copie PFP vers Agence sans archivage","0.1","EDT","2016","12","785","785"
"#5 - Copie PDF vers Editique sans archivage","0.03","EDT","2016","12","625","582"
"#6 - Copie PDF vers Agence sans archivage","0.03","EDT","2016","12","393","439"
"#7 - Composition  & Personnalisation N&B","0.044","CECURITY - IMPRESSION","2016","12","8382","8382"
"#8 - Traitement forfait (prise en charge Laser) 12 envois","60","CECURITY - IMPRESSION","2016","12","1","1"
"#9 - Papier Blanc 80 gr","0.01","CECURITY - IMPRESSION","2016","12","4191","4191"
"#10 - Traitement/Tri Regroupement","0.011","CECURITY - IMPRESSION","2016","12","8382","8382"
"#11 - Fournitures C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2016","12","310","310"
"#12 - 1er pli C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2016","12","310","310"
"#13 - Plis >1 C5 mécanisable-fenêtres","0.0055","CECURITY - MISE SOUS PLI","2016","12","1188","1188"
"#14 - Fourniture C4 à fenêtres","0.099","CECURITY - MISE SOUS PLI","2016","12","178","178"
"#15 - Pli manuel C4 à fenêtres","0.44","CECURITY - MISE SOUS PLI","2016","12","178","178"
"#16 - Fourniture C4 à soufflet avec imp.adresse","0.55","CECURITY - MISE SOUS PLI","2016","12","3","3"
"#17 - Pli manuel C4 à soufflet","0.44","CECURITY - MISE SOUS PLI","2016","12","3","3"
"#18 - Timbres","1","CECURITY - AFFRANCHISSEMENT","2016","12","552","552"
"#26 - Logistique courrier industriel (par enveloppe)","0.011","CECURITY - AFFRANCHISSEMENT","2016","12","265","265"
"#19 - Dépôt La Poste","11.5","CECURITY - AFFRANCHISSEMENT","2016","12","6","5"
"#20 - Gestion des PND","3","CECURITY - AFFRANCHISSEMENT","2016","12","0","0"
"#21 - Livraison par coursier intramuros","79","CECURITY - AFFRANCHISSEMENT","2016","12","0","0"
"#22 - Livraison par coursier 77a-78a-91a-95a","79","CECURITY - AFFRANCHISSEMENT","2016","12","0","0"
"#23 - Livraison par coursier 77b-78b-91b-95b","79","CECURITY - AFFRANCHISSEMENT","2016","12","0","0"
"#24 - Livraison par coursier 92-93-94","79","CECURITY - AFFRANCHISSEMENT","2016","12","2","2"
"#2 - Original PFP vers Annonceur avec archivage","0.2","EDT","2015","1","0","0"
"#3 - Original PDF vers Editique avec archivage","0.13","EDT","2015","1","1438","1434"
"#4 - Copie PFP vers Agence sans archivage","0.1","EDT","2015","1","227","228"
"#5 - Copie PDF vers Editique sans archivage","0.03","EDT","2015","1","830","794"
"#6 - Copie PDF vers Agence sans archivage","0.03","EDT","2015","1","330","330"
"#7 - Composition  & Personnalisation N&B","0.044","CECURITY - IMPRESSION","2015","1","8468","8468"
"#8 - Traitement forfait (prise en charge Laser) 12 envois","60","CECURITY - IMPRESSION","2015","1","1","1"
"#9 - Papier Blanc 80 gr","0.01","CECURITY - IMPRESSION","2015","1","4234","4234"
"#10 - Traitement/Tri Regroupement","0.011","CECURITY - IMPRESSION","2015","1","8468","8468"
"#11 - Fournitures C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2015","1","268","268"
"#12 - 1er pli C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2015","1","268","268"
"#13 - Plis >1 C5 mécanisable-fenêtres","0.0055","CECURITY - MISE SOUS PLI","2015","1","984","984"
"#14 - Fourniture C4 à fenêtres","0.099","CECURITY - MISE SOUS PLI","2015","1","156","156"
"#15 - Pli manuel C4 à fenêtres","0.44","CECURITY - MISE SOUS PLI","2015","1","156","156"
"#16 - Fourniture C4 à soufflet avec imp.adresse","0.55","CECURITY - MISE SOUS PLI","2015","1","4","4"
"#17 - Pli manuel C4 à soufflet","0.44","CECURITY - MISE SOUS PLI","2015","1","4","4"
"#18 - Timbres","1","CECURITY - AFFRANCHISSEMENT","2015","1","495","495"
"#26 - Logistique courrier industriel (par enveloppe)","0.011","CECURITY - AFFRANCHISSEMENT","2015","1","213","213"
"#19 - Dépôt La Poste","11.5","CECURITY - AFFRANCHISSEMENT","2015","1","6","6"
"#20 - Gestion des PND","3","CECURITY - AFFRANCHISSEMENT","2015","1","3","3"
"#21 - Livraison par coursier intramuros","79","CECURITY - AFFRANCHISSEMENT","2015","1","1","1"
"#22 - Livraison par coursier 77a-78a-91a-95a","79","CECURITY - AFFRANCHISSEMENT","2015","1","0","0"
"#23 - Livraison par coursier 77b-78b-91b-95b","79","CECURITY - AFFRANCHISSEMENT","2015","1","0","0"
"#24 - Livraison par coursier 92-93-94","79","CECURITY - AFFRANCHISSEMENT","2015","1","3","3"
"#1 - Archives uniquement","0.1","EDT","2015","2","10","10"
"#2 - Original PFP vers Annonceur avec archivage","0.2","EDT","2015","2","0","0"
"#3 - Original PDF vers Editique avec archivage","0.13","EDT","2015","2","1296","1293"
"#4 - Copie PFP vers Agence sans archivage","0.1","EDT","2015","2","79","81"
"#5 - Copie PDF vers Editique sans archivage","0.03","EDT","2015","2","746","739"
"#6 - Copie PDF vers Agence sans archivage","0.03","EDT","2015","2","398","398"
"#7 - Composition  & Personnalisation N&B","0.044","CECURITY - IMPRESSION","2015","2","7440","7440"
"#8 - Traitement forfait (prise en charge Laser) 12 envois","60","CECURITY - IMPRESSION","2015","2","1","1"
"#9 - Papier Blanc 80 gr","0.01","CECURITY - IMPRESSION","2015","2","3720","3720"
"#10 - Traitement/Tri Regroupement","0.011","CECURITY - IMPRESSION","2015","2","7440","7440"
"#11 - Fournitures C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2015","2","277","277"
"#12 - 1er pli C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2015","2","277","277"
"#13 - Plis >1 C5 mécanisable-fenêtres","0.0055","CECURITY - MISE SOUS PLI","2015","2","1041","1041"
"#14 - Fourniture C4 à fenêtres","0.099","CECURITY - MISE SOUS PLI","2015","2","156","159"
"#15 - Pli manuel C4 à fenêtres","0.44","CECURITY - MISE SOUS PLI","2015","2","156","159"
"#16 - Fourniture C4 à soufflet avec imp.adresse","0.55","CECURITY - MISE SOUS PLI","2015","2","4","1"
"#17 - Pli manuel C4 à soufflet","0.44","CECURITY - MISE SOUS PLI","2015","2","4","1"
"#18 - Timbres","1","CECURITY - AFFRANCHISSEMENT","2015","2","443","443"
"#26 - Logistique courrier industriel (par enveloppe)","0.011","CECURITY - AFFRANCHISSEMENT","2015","2","236","236"
"#19 - Dépôt La Poste","11.5","CECURITY - AFFRANCHISSEMENT","2015","2","8","8"
"#20 - Gestion des PND","3","CECURITY - AFFRANCHISSEMENT","2015","2","3","3"
"#21 - Livraison par coursier intramuros","79","CECURITY - AFFRANCHISSEMENT","2015","2","1","1"
"#22 - Livraison par coursier 77a-78a-91a-95a","79","CECURITY - AFFRANCHISSEMENT","2015","2","0","0"
"#23 - Livraison par coursier 77b-78b-91b-95b","79","CECURITY - AFFRANCHISSEMENT","2015","2","0","0"
"#24 - Livraison par coursier 92-93-94","79","CECURITY - AFFRANCHISSEMENT","2015","2","3","3"
"#1 - Archives uniquement","0.1","EDT","2015","3","47","47"
"#2 - Original PFP vers Annonceur avec archivage","0.2","EDT","2015","3","0","0"
"#3 - Original PDF vers Editique avec archivage","0.13","EDT","2015","3","2246","2243"
"#4 - Copie PFP vers Agence sans archivage","0.1","EDT","2015","3","192","192"
"#5 - Copie PDF vers Editique sans archivage","0.03","EDT","2015","3","1361","1318"
"#6 - Copie PDF vers Agence sans archivage","0.03","EDT","2015","3","601","601"
"#7 - Composition  & Personnalisation N&B","0.044","CECURITY - IMPRESSION","2015","3","10724","10724"
"#8 - Traitement forfait (prise en charge Laser) 12 envois","60","CECURITY - IMPRESSION","2015","3","1","1"
"#9 - Papier Blanc 80 gr","0.01","CECURITY - IMPRESSION","2015","3","5362","5362"
"#10 - Traitement/Tri Regroupement","0.011","CECURITY - IMPRESSION","2015","3","10724","10724"
"#11 - Fournitures C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2015","3","710","710"
"#12 - 1er pli C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2015","3","710","710"
"#13 - Plis >1 C5 mécanisable-fenêtres","0.0055","CECURITY - MISE SOUS PLI","2015","3","2316","2316"
"#14 - Fourniture C4 à fenêtres","0.099","CECURITY - MISE SOUS PLI","2015","3","180","180"
"#15 - Pli manuel C4 à fenêtres","0.44","CECURITY - MISE SOUS PLI","2015","3","180","180"
"#16 - Fourniture C4 à soufflet avec imp.adresse","0.55","CECURITY - MISE SOUS PLI","2015","3","5","5"
"#17 - Pli manuel C4 à soufflet","0.44","CECURITY - MISE SOUS PLI","2015","3","5","5"
"#18 - Timbres","1","CECURITY - AFFRANCHISSEMENT","2015","3","788","788"
"#26 - Logistique courrier industriel (par enveloppe)","0.011","CECURITY - AFFRANCHISSEMENT","2015","3","589","589"
"#19 - Dépôt La Poste","11.5","CECURITY - AFFRANCHISSEMENT","2015","3","8","8"
"#20 - Gestion des PND","3","CECURITY - AFFRANCHISSEMENT","2015","3","6","6"
"#21 - Livraison par coursier intramuros","79","CECURITY - AFFRANCHISSEMENT","2015","3","1","1"
"#22 - Livraison par coursier 77a-78a-91a-95a","79","CECURITY - AFFRANCHISSEMENT","2015","3","0","0"
"#23 - Livraison par coursier 77b-78b-91b-95b","79","CECURITY - AFFRANCHISSEMENT","2015","3","0","0"
"#24 - Livraison par coursier 92-93-94","79","CECURITY - AFFRANCHISSEMENT","2015","3","3","3"
"#1 - Archives uniquement","0.1","EDT","2015","4","47","47"
"#2 - Original PFP vers Annonceur avec archivage","0.2","EDT","2015","4","0","0"
"#3 - Original PDF vers Editique avec archivage","0.13","EDT","2015","4","3383","3395"
"#4 - Copie PFP vers Agence sans archivage","0.1","EDT","2015","4","1307","1303"
"#5 - Copie PDF vers Editique sans archivage","0.03","EDT","2015","4","2044","2005"
"#6 - Copie PDF vers Agence sans archivage","0.03","EDT","2015","4","730","730"
"#7 - Composition  & Personnalisation N&B","0.044","CECURITY - IMPRESSION","2015","4","17744","10314"
"#8 - Traitement forfait (prise en charge Laser) 12 envois","60","CECURITY - IMPRESSION","2015","4","1","1"
"#9 - Papier Blanc 80 gr","0.01","CECURITY - IMPRESSION","2015","4","8872","5157"
"#10 - Traitement/Tri Regroupement","0.011","CECURITY - IMPRESSION","2015","4","17744","10314"
"#11 - Fournitures C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2015","4","513","453"
"#12 - 1er pli C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2015","4","513","453"
"#13 - Plis >1 C5 mécanisable-fenêtres","0.0055","CECURITY - MISE SOUS PLI","2015","4","2149","1545"
"#14 - Fourniture C4 à fenêtres","0.099","CECURITY - MISE SOUS PLI","2015","4","306","166"
"#15 - Pli manuel C4 à fenêtres","0.44","CECURITY - MISE SOUS PLI","2015","4","306","166"
"#16 - Fourniture C4 à soufflet avec imp.adresse","0.55","CECURITY - MISE SOUS PLI","2015","4","10","14"
"#17 - Pli manuel C4 à soufflet","0.44","CECURITY - MISE SOUS PLI","2015","4","10","14"
"#18 - Timbres","1","CECURITY - AFFRANCHISSEMENT","2015","4","597","597"
"#26 - Logistique courrier industriel (par enveloppe)","0.011","CECURITY - AFFRANCHISSEMENT","2015","4","366","366"
"#19 - Dépôt La Poste","11.5","CECURITY - AFFRANCHISSEMENT","2015","4","7","6"
"#20 - Gestion des PND","3","CECURITY - AFFRANCHISSEMENT","2015","4","1","1"
"#21 - Livraison par coursier intramuros","79","CECURITY - AFFRANCHISSEMENT","2015","4","0","0"
"#22 - Livraison par coursier 77a-78a-91a-95a","79","CECURITY - AFFRANCHISSEMENT","2015","4","0","0"
"#23 - Livraison par coursier 77b-78b-91b-95b","79","CECURITY - AFFRANCHISSEMENT","2015","4","0","0"
"#24 - Livraison par coursier 92-93-94","79","CECURITY - AFFRANCHISSEMENT","2015","4","3","3"
"#1 - Archives uniquement","0.1","EDT","2015","5","47","47"
"#2 - Original PFP vers Annonceur avec archivage","0.2","EDT","2015","5","0","0"
"#3 - Original PDF vers Editique avec archivage","0.13","EDT","2015","5","351","353"
"#4 - Copie PFP vers Agence sans archivage","0.1","EDT","2015","5","79","79"
"#5 - Copie PDF vers Editique sans archivage","0.03","EDT","2015","5","189","143"
"#6 - Copie PDF vers Agence sans archivage","0.03","EDT","2015","5","102","102"
"#7 - Composition  & Personnalisation N&B","0.044","CECURITY - IMPRESSION","2015","5","1344","9636"
"#8 - Traitement forfait (prise en charge Laser) 12 envois","60","CECURITY - IMPRESSION","2015","5","1","1"
"#9 - Papier Blanc 80 gr","0.01","CECURITY - IMPRESSION","2015","5","766","4818"
"#10 - Traitement/Tri Regroupement","0.011","CECURITY - IMPRESSION","2015","5","1344","9636"
"#11 - Fournitures C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2015","5","212","399"
"#12 - 1er pli C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2015","5","212","399"
"#13 - Plis >1 C5 mécanisable-fenêtres","0.0055","CECURITY - MISE SOUS PLI","2015","5","554","1441"
"#14 - Fourniture C4 à fenêtres","0.099","CECURITY - MISE SOUS PLI","2015","5","22","171"
"#15 - Pli manuel C4 à fenêtres","0.44","CECURITY - MISE SOUS PLI","2015","5","22","171"
"#16 - Fourniture C4 à soufflet avec imp.adresse","0.55","CECURITY - MISE SOUS PLI","2015","5","0","4"
"#17 - Pli manuel C4 à soufflet","0.44","CECURITY - MISE SOUS PLI","2015","5","0","4"
"#18 - Timbres","1","CECURITY - AFFRANCHISSEMENT","2015","5","548","548"
"#26 - Logistique courrier industriel (par enveloppe)","0.011","CECURITY - AFFRANCHISSEMENT","2015","5","357","357"
"#19 - Dépôt La Poste","11.5","CECURITY - AFFRANCHISSEMENT","2015","5","7","8"
"#20 - Gestion des PND","3","CECURITY - AFFRANCHISSEMENT","2015","5","1","1"
"#21 - Livraison par coursier intramuros","79","CECURITY - AFFRANCHISSEMENT","2015","5","0","0"
"#22 - Livraison par coursier 77a-78a-91a-95a","79","CECURITY - AFFRANCHISSEMENT","2015","5","0","0"
"#23 - Livraison par coursier 77b-78b-91b-95b","79","CECURITY - AFFRANCHISSEMENT","2015","5","0","0"
"#24 - Livraison par coursier 92-93-94","79","CECURITY - AFFRANCHISSEMENT","2015","5","3","3"
"#1 - Archives uniquement","0.1","EDT","2015","6","171","171"
"#2 - Original PFP vers Annonceur avec archivage","0.2","EDT","2015","6","0","0"
"#3 - Original PDF vers Editique avec archivage","0.13","EDT","2015","6","1857","1856"
"#4 - Copie PFP vers Agence sans archivage","0.1","EDT","2015","6","709","709"
"#5 - Copie PDF vers Editique sans archivage","0.03","EDT","2015","6","1035","869"
"#6 - Copie PDF vers Agence sans archivage","0.03","EDT","2015","6","409","409"
"#7 - Composition  & Personnalisation N&B","0.044","CECURITY - IMPRESSION","2015","6","9474","9662"
"#8 - Traitement forfait (prise en charge Laser) 12 envois","60","CECURITY - IMPRESSION","2015","6","1","1"
"#9 - Papier Blanc 80 gr","0.01","CECURITY - IMPRESSION","2015","6","4737","4831"
"#10 - Traitement/Tri Regroupement","0.011","CECURITY - IMPRESSION","2015","6","9474","9662"
"#11 - Fournitures C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2015","6","352","358"
"#12 - 1er pli C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2015","6","352","358"
"#13 - Plis >1 C5 mécanisable-fenêtres","0.0055","CECURITY - MISE SOUS PLI","2015","6","1360","1380"
"#14 - Fourniture C4 à fenêtres","0.099","CECURITY - MISE SOUS PLI","2015","6","170","175"
"#15 - Pli manuel C4 à fenêtres","0.44","CECURITY - MISE SOUS PLI","2015","6","170","175"
"#16 - Fourniture C4 à soufflet avec imp.adresse","0.55","CECURITY - MISE SOUS PLI","2015","6","4","4"
"#17 - Pli manuel C4 à soufflet","0.44","CECURITY - MISE SOUS PLI","2015","6","4","4"
"#18 - Timbres","1","CECURITY - AFFRANCHISSEMENT","2015","6","540","540"
"#26 - Logistique courrier industriel (par enveloppe)","0.011","CECURITY - AFFRANCHISSEMENT","2015","6","309","309"
"#19 - Dépôt La Poste","11.5","CECURITY - AFFRANCHISSEMENT","2015","6","8","8"
"#20 - Gestion des PND","3","CECURITY - AFFRANCHISSEMENT","2015","6","1","1"
"#21 - Livraison par coursier intramuros","79","CECURITY - AFFRANCHISSEMENT","2015","6","0","0"
"#22 - Livraison par coursier 77a-78a-91a-95a","79","CECURITY - AFFRANCHISSEMENT","2015","6","0","0"
"#23 - Livraison par coursier 77b-78b-91b-95b","79","CECURITY - AFFRANCHISSEMENT","2015","6","0","0"
"#24 - Livraison par coursier 92-93-94","79","CECURITY - AFFRANCHISSEMENT","2015","6","3","3"
"#1 - Archives uniquement","0.1","EDT","2015","7","14","14"
"#2 - Original PFP vers Annonceur avec archivage","0.2","EDT","2015","7","0","0"
"#3 - Original PDF vers Editique avec archivage","0.13","EDT","2015","7","2980","2980"
"#4 - Copie PFP vers Agence sans archivage","0.1","EDT","2015","7","1191","1191"
"#5 - Copie PDF vers Editique sans archivage","0.03","EDT","2015","7","1007","1007"
"#6 - Copie PDF vers Agence sans archivage","0.03","EDT","2015","7","642","642"
"#7 - Composition  & Personnalisation N&B","0.044","CECURITY - IMPRESSION","2015","7","14680","8466"
"#8 - Traitement forfait (prise en charge Laser) 12 envois","60","CECURITY - IMPRESSION","2015","7","1","1"
"#9 - Papier Blanc 80 gr","0.01","CECURITY - IMPRESSION","2015","7","7340","4233"
"#10 - Traitement/Tri Regroupement","0.011","CECURITY - IMPRESSION","2015","7","14680","8466"
"#11 - Fournitures C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2015","7","491","356"
"#12 - 1er pli C5 mécanisable-fenêtres","0.033","CECURITY - MISE SOUS PLI","2015","7","491","356"
"#13 - Plis >1 C5 mécanisable-fenêtres","0.0055","CECURITY - MISE SOUS PLI","2015","7","1867","1218"
"#14 - Fourniture C4 à fenêtres","0.099","CECURITY - MISE SOUS PLI","2015","7","316","182"
"#15 - Pli manuel C4 à fenêtres","0.44","CECURITY - MISE SOUS PLI","2015","7","316","182"
"#16 - Fourniture C4 à soufflet avec imp.adresse","0.55","CECURITY - MISE SOUS PLI","2015","7","5","2"
"#17 - Pli manuel C4 à soufflet","0.44","CECURITY - MISE SOUS PLI","2015","7","5","2"
"#18 - Timbres","1","CECURITY - AFFRANCHISSEMENT","2015","7","549","549"
"#26 - Logistique courrier industriel (par enveloppe)","0.011","CECURITY - AFFRANCHISSEMENT","2015","7","307","307"
"#19 - Dépôt La Poste","11.5","CECURITY - AFFRANCHISSEMENT","2015","7","7","6"
"#20 - Gestion des PND","3","CECURITY - AFFRANCHISSEMENT","2015","7","1","1"
